# x average std
2.010000000000000000e+05 2.837290600000000218e+00 1.040532574406015376e-02
2.020000000000000000e+05 2.841167999999999694e+00 6.973216044265431561e-03
2.030000000000000000e+05 2.840478799999999637e+00 7.639654164947593841e-03
2.040000000000000000e+05 2.846249400000000040e+00 8.190189218815457570e-03
2.050000000000000000e+05 2.839921200000000034e+00 7.842545234807455842e-03
2.060000000000000000e+05 2.848856599999999961e+00 9.409105963905404352e-03
2.070000000000000000e+05 2.847812199999999905e+00 9.478483220431476244e-03
2.080000000000000000e+05 2.845266199999999746e+00 7.018688663846080027e-03
2.090000000000000000e+05 2.843196999999999974e+00 6.724505186257295590e-03
2.100000000000000000e+05 2.840476400000000012e+00 7.417508061337142571e-03
2.110000000000000000e+05 2.845525999999999556e+00 7.880467879510731979e-03
2.120000000000000000e+05 2.842620799999999726e+00 7.256635016314470603e-03
2.130000000000000000e+05 2.841627799999999926e+00 6.743614947489335459e-03
2.140000000000000000e+05 2.844556800000000329e+00 7.146697290357339333e-03
2.150000000000000000e+05 2.842988799999999650e+00 1.033133388096622168e-02
2.160000000000000000e+05 2.844478799999999641e+00 7.207474991978873348e-03
2.170000000000000000e+05 2.842107999999999635e+00 8.908064548486496065e-03
2.180000000000000000e+05 2.842841599999999858e+00 8.433318744124465582e-03
2.190000000000000000e+05 2.844558999999999394e+00 6.589883701553548266e-03
2.200000000000000000e+05 2.848446800000000056e+00 1.098691671762378613e-02
2.210000000000000000e+05 2.841022199999999831e+00 7.759694823896143290e-03
2.220000000000000000e+05 2.844034599999999635e+00 6.849951199826224968e-03
2.230000000000000000e+05 2.843482199999999516e+00 6.392890563743537126e-03
2.240000000000000000e+05 2.846674199999999821e+00 7.635415991287041598e-03
2.250000000000000000e+05 2.843777600000000128e+00 6.711672298317389145e-03
2.260000000000000000e+05 2.844588400000000128e+00 6.841749501406898040e-03
2.270000000000000000e+05 2.838130199999999714e+00 9.771218151284954967e-03
2.280000000000000000e+05 2.842175399999999907e+00 7.939075276126394617e-03
2.290000000000000000e+05 2.842592799999999809e+00 6.500961264305551816e-03
2.300000000000000000e+05 2.841997000000000106e+00 6.862866602229808141e-03
2.310000000000000000e+05 2.843498199999999976e+00 6.903483277302920398e-03
2.320000000000000000e+05 2.840773599999999899e+00 7.377353037506151519e-03
2.330000000000000000e+05 2.841533599999999549e+00 7.435408384211453572e-03
2.340000000000000000e+05 2.850013800000000153e+00 2.071848599101784941e-02
2.350000000000000000e+05 2.846236400000000000e+00 8.310037078136404617e-03
2.360000000000000000e+05 2.844746200000000336e+00 6.770487113938040806e-03
2.370000000000000000e+05 2.845044200000000245e+00 6.752689490862247637e-03
2.380000000000000000e+05 2.844871599999999834e+00 6.923551187071661991e-03
2.390000000000000000e+05 2.843157999999999852e+00 6.492839594507255306e-03
2.400000000000000000e+05 2.846394199999999763e+00 8.594191605962806998e-03
2.410000000000000000e+05 2.844396999999999842e+00 7.442912575061016479e-03
2.420000000000000000e+05 2.841244399999999892e+00 7.005298925813315848e-03
2.430000000000000000e+05 2.840616800000000275e+00 7.358862993696850367e-03
2.440000000000000000e+05 2.841565200000000235e+00 7.000564588660088475e-03
2.450000000000000000e+05 2.842275399999999674e+00 1.252651183051383538e-02
2.460000000000000000e+05 2.840900800000000004e+00 7.048999231096668081e-03
2.470000000000000000e+05 2.843210800000000038e+00 6.961496086330941704e-03
2.480000000000000000e+05 2.840266599999999642e+00 7.368794354573924600e-03
2.490000000000000000e+05 2.841413199999999417e+00 7.260560953535292496e-03
2.500000000000000000e+05 2.838706799999999753e+00 9.053212190156681785e-03
2.510000000000000000e+05 2.840304399999999951e+00 7.586719675854691237e-03
2.520000000000000000e+05 2.841447599999999962e+00 6.859997510203739990e-03
2.530000000000000000e+05 2.844051200000000001e+00 7.144912354955850094e-03
2.540000000000000000e+05 2.841147399999999656e+00 6.898342919861344229e-03
