system,type,frame,time_ps,selected_resids,volume_A3
CRYO-1,CRYO,204,204000.0,"555,368,373,551,674,600",1191.7553841474196
CRYO-1,CRYO,205,205000.0,"555,368,373,551,674,600",1167.204025857874
CRYO-1,CRYO,206,206000.0,"555,368,373,551,674,600",1175.7509825962154
CRYO-1,CRYO,207,207000.0,"555,368,373,551,674,600",1240.8407151999752
CRYO-1,CRYO,208,208000.0,"555,368,373,551,674,600",1219.0666751674232
CRYO-1,CRYO,209,209000.0,"555,368,373,551,674,600",1235.6429991742227
CRYO-1,CRYO,210,210000.0,"555,368,373,551,674,600",1214.733019104923
CRYO-1,CRYO,211,211000.0,"555,368,373,551,674,600",1200.8295921671531
CRYO-1,CRYO,212,212000.0,"555,368,373,551,674,600",1217.1184843108938
CRYO-1,CRYO,213,213000.0,"555,368,373,551,674,600",1232.8865698036163
CRYO-1,CRYO,214,214000.0,"555,368,373,551,674,600",1238.5023438608407
CRYO-1,CRYO,215,215000.0,"555,368,373,551,674,600",1289.2869130461502
CRYO-1,CRYO,216,216000.0,"555,368,373,551,674,600",1219.9641545487125
CRYO-1,CRYO,217,217000.0,"555,368,373,551,674,600",1248.7768712902155
CRYO-1,CRYO,218,218000.0,"555,368,373,551,674,600",1235.584914780625
CRYO-1,CRYO,219,219000.0,"555,368,373,551,674,600",1239.9842840925041
CRYO-1,CRYO,220,220000.0,"555,368,373,551,674,600",1144.4300365839194
CRYO-1,CRYO,221,221000.0,"555,368,373,551,674,600",1162.8620946237395
CRYO-1,CRYO,222,222000.0,"555,368,373,551,674,600",1157.7096017229774
CRYO-1,CRYO,223,223000.0,"555,368,373,551,674,600",1199.4416640190034
CRYO-1,CRYO,224,224000.0,"555,368,373,551,674,600",1148.3081950582625
CRYO-1,CRYO,225,225000.0,"555,368,373,551,674,600",1190.976288404726
CRYO-1,CRYO,226,226000.0,"555,368,373,551,674,600",1234.3492084899895
CRYO-1,CRYO,227,227000.0,"555,368,373,551,674,600",1154.1249575643326
CRYO-1,CRYO,228,228000.0,"555,368,373,551,674,600",1188.4266361644216
CRYO-1,CRYO,229,229000.0,"555,368,373,551,674,600",1149.540655759148
CRYO-1,CRYO,230,230000.0,"555,368,373,551,674,600",1126.8429284413394
CRYO-1,CRYO,231,231000.0,"555,368,373,551,674,600",1142.9238296125518
CRYO-1,CRYO,232,232000.0,"555,368,373,551,674,600",1133.0977239115412
CRYO-1,CRYO,233,233000.0,"555,368,373,551,674,600",1186.6377967043866
CRYO-1,CRYO,234,234000.0,"555,368,373,551,674,600",1147.5935608300108
CRYO-1,CRYO,235,235000.0,"555,368,373,551,674,600",1139.0255475051401
CRYO-1,CRYO,236,236000.0,"555,368,373,551,674,600",1245.5539372927863
CRYO-1,CRYO,237,237000.0,"555,368,373,551,674,600",1142.4671266430264
CRYO-1,CRYO,238,238000.0,"555,368,373,551,674,600",1261.3691520978575
CRYO-1,CRYO,239,239000.0,"555,368,373,551,674,600",1250.7153307545461
CRYO-1,CRYO,240,240000.0,"555,368,373,551,674,600",1207.348319075192
CRYO-1,CRYO,241,241000.0,"555,368,373,551,674,600",1196.3865276865674
CRYO-1,CRYO,242,242000.0,"555,368,373,551,674,600",1240.0163539738755
CRYO-1,CRYO,243,243000.0,"555,368,373,551,674,600",1233.5546939528153
CRYO-1,CRYO,244,244000.0,"555,368,373,551,674,600",1246.2652217565294
CRYO-1,CRYO,245,245000.0,"555,368,373,551,674,600",1238.491247501409
CRYO-1,CRYO,246,246000.0,"555,368,373,551,674,600",1277.3113059514126
CRYO-1,CRYO,247,247000.0,"555,368,373,551,674,600",1239.2637818958044
CRYO-1,CRYO,248,248000.0,"555,368,373,551,674,600",1245.8605354727583
CRYO-1,CRYO,249,249000.0,"555,368,373,551,674,600",1262.1228046502881
CRYO-1,CRYO,250,250000.0,"555,368,373,551,674,600",1236.3993950665124
CRYO-1,CRYO,251,251000.0,"555,368,373,551,674,600",1278.2009227251074
CRYO-1,CRYO,252,252000.0,"555,368,373,551,674,600",1220.965328937155
CRYO-1,CRYO,253,253000.0,"555,368,373,551,674,600",1263.7051488526797
CRYO-1,CRYO,254,254000.0,"555,368,373,551,674,600",1239.223475008784
CRYO-1,CRYO,255,255000.0,"555,368,373,551,674,600",1245.0793389693906
CRYO-1,CRYO,256,256000.0,"555,368,373,551,674,600",1254.6595876329516
CRYO-1,CRYO,257,257000.0,"555,368,373,551,674,600",1236.6841304070358
CRYO-1,CRYO,258,258000.0,"555,368,373,551,674,600",1217.7268683081306
CRYO-1,CRYO,259,259000.0,"555,368,373,551,674,600",1201.5635721545493
CRYO-1,CRYO,260,260000.0,"555,368,373,551,674,600",1223.0049115788754
CRYO-1,CRYO,261,261000.0,"555,368,373,551,674,600",1172.087023638664
CRYO-1,CRYO,262,262000.0,"555,368,373,551,674,600",1264.3456044297316
CRYO-1,CRYO,263,263000.0,"555,368,373,551,674,600",1212.2968459528943
CRYO-1,CRYO,264,264000.0,"555,368,373,551,674,600",1219.3085407044107
CRYO-1,CRYO,265,265000.0,"555,368,373,551,674,600",1259.3339592653308
CRYO-1,CRYO,266,266000.0,"555,368,373,551,674,600",1232.3287182082097
CRYO-1,CRYO,267,267000.0,"555,368,373,551,674,600",1227.939270322475
CRYO-1,CRYO,268,268000.0,"555,368,373,551,674,600",1234.559833235522
CRYO-1,CRYO,269,269000.0,"555,368,373,551,674,600",1165.7012943274087
CRYO-1,CRYO,270,270000.0,"555,368,373,551,674,600",1229.5722794688238
CRYO-1,CRYO,271,271000.0,"555,368,373,551,674,600",1207.8817892180925
CRYO-1,CRYO,272,272000.0,"555,368,373,551,674,600",1271.6793389976385
CRYO-1,CRYO,273,273000.0,"555,368,373,551,674,600",1243.3852046528518
CRYO-1,CRYO,274,274000.0,"555,368,373,551,674,600",1259.270304382554
CRYO-1,CRYO,275,275000.0,"555,368,373,551,674,600",1236.0135431096596
CRYO-1,CRYO,276,276000.0,"555,368,373,551,674,600",1233.3739246843425
CRYO-1,CRYO,277,277000.0,"555,368,373,551,674,600",1262.153015402649
CRYO-1,CRYO,278,278000.0,"555,368,373,551,674,600",1259.8448526020336
CRYO-1,CRYO,279,279000.0,"555,368,373,551,674,600",1232.3460633127936
CRYO-1,CRYO,280,280000.0,"555,368,373,551,674,600",1264.7093868325107
CRYO-1,CRYO,281,281000.0,"555,368,373,551,674,600",1339.5868859212765
CRYO-1,CRYO,282,282000.0,"555,368,373,551,674,600",1251.6292752631712
CRYO-1,CRYO,283,283000.0,"555,368,373,551,674,600",1350.4728138466353
CRYO-1,CRYO,284,284000.0,"555,368,373,551,674,600",1299.906657926692
CRYO-1,CRYO,285,285000.0,"555,368,373,551,674,600",1203.2031664674696
CRYO-1,CRYO,286,286000.0,"555,368,373,551,674,600",1273.4783475117729
CRYO-1,CRYO,287,287000.0,"555,368,373,551,674,600",1213.264623766968
CRYO-1,CRYO,288,288000.0,"555,368,373,551,674,600",1231.8531360626002
CRYO-1,CRYO,289,289000.0,"555,368,373,551,674,600",1202.2271685069754
