# x average std
5.700000000000000000e+04 1.292338799999999954e-01 2.399855451800378750e-02
5.800000000000000000e+04 1.256038800000000011e-01 2.687250161934314624e-02
5.900000000000000000e+04 1.309405999999999903e-01 1.122024255762771316e-02
6.000000000000000000e+04 1.261964000000000141e-01 2.098518043734672739e-02
6.100000000000000000e+04 1.360990800000000112e-01 2.481491002001821183e-02
6.200000000000000000e+04 1.392181799999999969e-01 3.249657736706437067e-02
6.300000000000000000e+04 1.384888400000000019e-01 2.707008465465892202e-02
6.400000000000000000e+04 1.331995400000000052e-01 2.005205610071944533e-02
6.500000000000000000e+04 1.349185400000000035e-01 3.180750061615027213e-02
6.600000000000000000e+04 1.418355000000000032e-01 3.371922359456100415e-02
6.700000000000000000e+04 1.477151399999999948e-01 3.665663203043072194e-02
6.800000000000000000e+04 1.500137799999999855e-01 4.146753807504854200e-02
6.900000000000000000e+04 1.335502600000000317e-01 2.228828171255918186e-02
7.000000000000000000e+04 1.536221200000000009e-01 3.045322484955576003e-02
7.100000000000000000e+04 1.512137600000000026e-01 3.138392522324764955e-02
7.200000000000000000e+04 1.590619800000000195e-01 3.929402852787685502e-02
7.300000000000000000e+04 1.540429799999999960e-01 3.218786501018046364e-02
7.400000000000000000e+04 1.510216199999999953e-01 3.409820094241924199e-02
7.500000000000000000e+04 1.552552199999999716e-01 5.173065997744084182e-02
7.600000000000000000e+04 1.663048599999999710e-01 5.645638030255215739e-02
7.700000000000000000e+04 1.557588000000000028e-01 4.214927414705975373e-02
7.800000000000000000e+04 1.619879200000000075e-01 5.575588066460434450e-02
7.900000000000000000e+04 1.473649399999999998e-01 3.720972855819295461e-02
8.000000000000000000e+04 1.593504800000000166e-01 4.959284236731749396e-02
8.100000000000000000e+04 1.418868999999999825e-01 4.536002339285111207e-02
8.200000000000000000e+04 1.478944999999999843e-01 2.933960494233008726e-02
8.300000000000000000e+04 1.550438399999999883e-01 4.450678868009239758e-02
8.400000000000000000e+04 1.418115199999999965e-01 3.395786378083285456e-02
8.500000000000000000e+04 1.381174599999999975e-01 2.463700065889515289e-02
8.600000000000000000e+04 1.492401800000000001e-01 3.012344532535413469e-02
8.700000000000000000e+04 1.444526999999999894e-01 3.196745580073585141e-02
8.800000000000000000e+04 1.532773199999999947e-01 4.289692537743934608e-02
8.900000000000000000e+04 1.430575399999999830e-01 3.688470861869997536e-02
9.000000000000000000e+04 1.484219400000000022e-01 4.126765568299706893e-02
9.100000000000000000e+04 1.455635000000000123e-01 3.664217683042316626e-02
9.200000000000000000e+04 1.497021600000000008e-01 5.535430271408357111e-02
9.300000000000000000e+04 1.586161999999999850e-01 5.251735828066754486e-02
9.400000000000000000e+04 1.681305800000000017e-01 6.605847913942311522e-02
9.500000000000000000e+04 1.585646599999999684e-01 4.466073193075097147e-02
9.600000000000000000e+04 1.672866199999999970e-01 6.061842650143271088e-02
9.700000000000000000e+04 1.766916600000000004e-01 6.103939380664261116e-02
9.800000000000000000e+04 1.688309199999999954e-01 4.716004728277527897e-02
9.900000000000000000e+04 1.733829800000000199e-01 6.775286765093857522e-02
1.000000000000000000e+05 1.697127399999999731e-01 5.414947469228487131e-02
1.010000000000000000e+05 1.495248399999999922e-01 3.098503042635911142e-02
1.020000000000000000e+05 1.699372199999999722e-01 4.829186059167320938e-02
1.030000000000000000e+05 1.637918400000000219e-01 3.701178642533213548e-02
1.040000000000000000e+05 1.690227400000000046e-01 5.270178831882652015e-02
1.050000000000000000e+05 1.629699600000000248e-01 4.814861413534558127e-02
1.060000000000000000e+05 1.621386400000000005e-01 4.284828119706086957e-02
1.070000000000000000e+05 1.619743999999999906e-01 4.024462394372694402e-02
1.080000000000000000e+05 1.592067600000000027e-01 3.610826624702991733e-02
1.090000000000000000e+05 1.721172400000000047e-01 4.548602078210842864e-02
1.100000000000000000e+05 1.606867200000000051e-01 3.556690363393474191e-02
1.110000000000000000e+05 1.665177400000000252e-01 4.232677495702218129e-02
1.120000000000000000e+05 1.630182000000000020e-01 4.021587899111494363e-02
1.130000000000000000e+05 1.694807599999999803e-01 4.157119445686400377e-02
